Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2020-06-15,88.10401153564453,88.26064115503837,83.42253657192234,83.90112228092427,22153600
2020-06-16,88.8088607788086,91.95885419082626,86.41591179797493,91.6891057028634,22193600
2020-06-17,86.5638198852539,89.226516593868,86.32887215283681,89.21781310482594,15639800
2020-06-18,86.09391784667969,87.46877015756898,85.38908139641433,85.85897015031925,16591900
2020-06-19,85.11064147949219,87.53839706252093,84.17087047865597,87.47748591766286,40371200
2020-06-22,84.18827056884766,85.23246351727562,84.00553713481361,84.62335207049546,16216900
2020-06-23,85.21507263183594,86.99020615214582,85.14545799053337,86.12004305231652,15381400
2020-06-24,82.36963653564453,84.26658558917964,82.06507416065512,84.1882741022284,22919800
2020-06-25,85.24117279052734,85.45871355611327,82.02157211538271,82.09988360436134,25743600
2020-06-26,80.56839752197266,82.98745649494964,80.05500448419556,82.76121223210366,41896300
2020-06-29,80.92515563964844,82.22169659694191,80.21162227483,81.27322215295862,18499700
2020-06-30,81.8475341796875,82.36963731960013,80.55099309689012,80.77723734826445,19137000
2020-07-01,81.15141296386719,83.28330991382208,80.95127252880341,82.56977643386655,18755700
2020-07-02,81.41500091552734,83.4358742375299,80.77358906981003,83.24257185379292,27845600
2020-07-06,83.47102355957031,83.64674934881837,82.13549013216121,82.97019768635326,18625300
2020-07-07,81.11626434326172,82.68024670883167,80.83509904949082,82.43422791472081,25757200
2020-07-08,81.97733306884766,82.01247286338773,80.6593695577955,81.08990242775667,18762200
2020-07-09,80.20246124267578,82.69780864803633,79.76314013008135,82.17061795011648,25600800
2020-07-10,84.5868911743164,85.0877170166009,80.72087042156316,80.83509150716883,28954200
2020-07-13,85.79940795898438,87.22280396286766,84.55173770507187,86.74834309724501,32079200
2020-07-14,86.29146575927734,87.82030159557075,84.91199751601351,86.43205175519405,42731700
2020-07-15,87.62701416015625,88.99769423190419,86.67807870886466,88.64623591251731,22508400
2020-07-16,87.87300872802734,88.93616499079731,86.59019191418487,86.79227586720708,16886900
2020-07-17,86.24754333496094,87.93453517584528,86.22996673256085,87.86424217326434,16137700
2020-07-20,85.49191284179688,86.44962989209598,85.45676633946803,85.60613394673322,14458100
2020-07-21,87.34584045410156,87.90817102969395,85.7906397188623,85.85214441608305,17798100
2020-07-22,86.71321105957031,87.97845141796218,85.69398277003728,87.55670686633448,14271200
2020-07-23,86.96803283691406,87.29312625386439,86.08060208352956,86.5462815104659,12870200
2020-07-24,86.35295104980469,87.68849089682963,86.05421593088275,87.51275844142754,12744200
2020-07-27,85.14045715332031,85.78186240599254,84.49904519713797,85.67642959925743,11959100
2020-07-28,85.50947570800781,86.01030159385844,84.78898922830147,84.78898922830147,11754300
2020-07-29,87.58308410644531,87.60944230871462,85.22832195340665,85.28982665987179,12743500
2020-07-30,85.2458724975586,85.8784960224176,84.39359510249386,85.70277024484953,14834800
