Price,Close,High,Low,Open,Volume
Ticker,CVX,CVX,CVX,CVX,CVX
Date,,,,,
2020-06-15,73.26868438720703,73.95133557254486,70.8432570963492,71.55000091581428,12289500
2020-06-16,75.51742553710938,76.76226486033592,73.47749857238885,76.28842054209197,8726700
2020-06-17,73.51763916015625,75.49331452849567,73.48551361018461,75.35678553660783,6019900
2020-06-18,73.83889770507812,74.8749238429041,72.36115285942302,73.08396250526937,7064100
2020-06-19,72.78681182861328,75.8226125956711,72.72256684262551,75.8226125956711,14838800
2020-06-22,73.55781555175781,73.63813251660748,71.95157429195055,72.53785504780282,5939200
2020-06-23,73.43734741210938,74.76249146032426,73.22853434675012,74.28865326171626,6317700
2020-06-24,70.38549041748047,72.38525903911966,69.75905731629162,72.27282264287162,8974500
2020-06-25,71.6463851928711,71.8873238143918,69.99999170355845,70.12045488699513,7398000
2020-06-26,69.43778991699219,71.3411874946289,69.21291718255189,71.30102902319778,13766000
2020-06-29,70.40958404541016,71.1323938366828,69.5502452178205,69.79921677929026,7022200
2020-06-30,71.66244506835938,72.27281223802679,69.35748702246244,69.55023422723514,8263600
2020-07-01,70.36942291259766,72.89924767549927,70.31320472069592,71.70259980369175,6379400
2020-07-02,70.92357635498047,72.56997599249398,70.80311317001625,71.77488833511137,5832800
2020-07-06,71.13239288330078,72.48163576648453,70.53005241986739,71.87929530305114,6747500
2020-07-07,69.31734466552734,70.73887171551176,69.18884854157272,70.53005862084535,5898000
2020-07-08,69.34945678710938,70.51398523615231,68.98002207727198,69.38158234370263,6736400
2020-07-09,66.45018768310547,69.32536051029277,66.41003533496537,69.04426956401983,8833600
2020-07-10,68.44996643066406,68.6025551669303,66.25744465690418,66.25744465690418,6218100
2020-07-13,68.58649444580078,69.8152678755826,68.11265014718047,69.10049109450267,7074000
2020-07-14,70.95569610595703,71.1564762342293,68.29736916837557,68.5784601224921,7440500
2020-07-15,71.3893814086914,72.43344051918352,70.84325921859637,72.42540759845947,5935200
2020-07-16,70.9637222290039,71.86321932333573,70.15256887283515,71.02797333445389,4795700
2020-07-17,70.02408599853516,71.56607605627839,69.79921321436308,71.0038940958482,5964000
2020-07-20,68.4820785522461,70.26500694403038,68.10461708506935,69.734950629548,14974800
2020-07-21,73.39717864990234,73.6702427936289,69.35748369992447,69.44582744107223,15115000
2020-07-22,73.1160888671875,73.28474343186153,71.39741153880695,72.24068436217705,10317500
2020-07-23,73.09200286865234,73.3891535502486,72.29690911359438,72.68240967307614,6586300
2020-07-24,72.38524627685547,74.48139120884565,72.26478310734578,73.46946382102642,6620500
2020-07-27,73.1160888671875,73.156241214592,71.31710071667497,72.08809563832321,7599700
2020-07-28,71.56605529785156,73.22048126779858,71.29299119104478,72.65829947043466,6787300
2020-07-29,72.33707427978516,72.34510720166715,71.14042626697949,71.86323605325691,6386900
2020-07-30,69.28520965576172,71.07617124299176,68.82743117081506,71.01995304755353,10112800
2020-07-31,67.4139404296875,67.54243653052994,65.46235726251291,66.85978529353808,19119800
2020-08-03,68.11265563964844,68.37768690631664,67.30150825110472,67.44607020316703,11220100
2020-08-04,69.46188354492188,69.6466039379022,67.68698814855688,67.84761590926205,9077900
2020-08-05,70.03209686279297,71.01993765693271,69.39763713490734,70.7870320042116,7324200
2020-08-06,70.24895477294922,70.5942968510227,69.14867742482592,69.41370867418257,7035600
2020-08-07,69.71086120605469,69.95982659800818,68.85954931735019,69.77510618869478,7185000
2020-08-10,72.06399536132812,72.08808799268016,70.3533450074658,70.62640912654093,8150200
2020-08-11,71.97567749023438,74.69825610308466,71.6142695081269,73.84694401638056,9074300
2020-08-12,72.85909271240234,73.61402794285594,71.83912624649292,72.92334382293524,9057400
2020-08-13,72.13627624511719,73.30883132898462,72.08809098041606,72.17643471724986,7314600
2020-08-14,72.56193542480469,72.75468262776036,71.35725468351633,71.47772398310978,6343000
2020-08-17,72.89925384521484,73.54978569493271,72.05598089531966,72.56194466525677,10473800
2020-08-18,71.39205169677734,72.80963204613425,71.13949706454338,72.48375129171916,7981500
2020-08-19,70.38182067871094,71.6120174645368,70.22702593563824,71.12319948431407,9120300
2020-08-20,69.09459686279297,70.78917170217206,69.02942568870762,69.5915635821845,7872300
2020-08-21,69.31458282470703,69.32272533830556,68.03550582024538,68.98055329739054,9003600
2020-08-24,71.04173278808594,71.15579012269573,69.15978055136563,69.73821595278922,8738700
2020-08-25,70.16999816894531,71.72607569996573,69.86856362205712,71.70163573299187,6835800
2020-08-26,69.07015228271484,69.93373088433727,68.9723924202867,69.8278222948209,7486500
2020-08-27,69.17608642578125,69.76266441129837,68.41026747250541,69.37976115031977,7438200
2020-08-28,69.76265716552734,69.84413201940798,68.69540370880479,69.29013657757653,7307900
2020-08-31,68.37765502929688,69.98261229590878,68.3287751013902,69.9255836414653,9437500
2020-09-01,67.68518829345703,68.13326897355739,67.17192399183034,67.83183434882758,8990600
2020-09-02,67.7747802734375,68.40209547675015,67.37557347385406,67.66886547468152,10821900
2020-09-03,67.03341674804688,68.83390036302151,66.56903867735802,67.66073830929413,16179900
2020-09-04,66.7482681274414,68.14140222927114,65.90912941835609,67.18005746585168,10516600
2020-09-08,64.33673858642578,65.64840360847239,63.57906876757684,65.58322623970655,14942500
2020-09-09,65.20034790039062,66.0476354493522,64.9152045463312,65.15146795845442,9269800
2020-09-10,63.66870880126953,65.90098164449749,63.58724016908686,65.68915822829597,11845900
2020-09-11,63.2939567565918,64.10865562089327,62.78884122308763,63.74203740256217,13732400
2020-09-14,62.96805953979492,63.53020359851422,62.66661880100999,63.12285427263819,8182800
2020-09-15,62.20224380493164,63.93755599450956,61.88451181274425,63.188028475007606,11732000
2020-09-16,64.00272369384766,64.7522511726891,61.88450845562182,62.20224043057282,13019000
2020-09-17,64.19010925292969,64.238989184346,62.21853995414223,63.163587183583964,10515100
2020-09-18,63.71759033203125,64.48340916816167,63.13915494870278,63.448738245007796,14517800
2020-09-21,62.16150665283203,62.44664992422615,60.84169266224865,62.11262050940937,16199100
2020-09-22,61.534202575683594,63.163600260582015,61.38755653541638,62.0393180956393,9155000
2020-09-23,58.61758041381836,61.84379336496487,58.53611177105707,61.583083763074306,16649200
2020-09-24,58.4953727722168,59.497448754564125,57.43626191030255,58.047285973178106,15203500
2020-09-25,58.51982116699219,59.0493766742045,57.65623614045889,57.85176834400931,11070500
2020-09-28,60.230682373046875,60.906883867013356,59.595218305235896,59.99441897579382,12863800
2020-09-29,58.576839447021484,60.40176284678625,57.933226709750684,60.287705522779575,10553000
2020-09-30,58.658321380615234,59.383402911539534,58.340589303722986,58.86199610763126,10466500
2020-10-01,57.371097564697266,58.560557265032614,57.05336547700232,58.25912263682232,14930700
2020-10-02,57.998409271240234,58.389461212517666,56.067570887249964,56.14903952371122,9854800
2020-10-05,59.22860336303711,59.25304954946539,57.607354406858896,58.26725848026804,12049800
2020-10-06,58.90271759033203,60.5484062041317,58.86198016969546,60.157348099256794,15294500
2020-10-07,60.10847473144531,60.222532062894636,58.299842453236934,58.79680920411972,15410300
2020-10-08,61.28163528442383,61.55048733874046,60.27955317999713,60.6054338928969,11590900
2020-10-09,60.2877082824707,61.99042570855425,60.27141704214886,61.80304847439087,12260900
2020-10-12,60.70320510864258,61.061668329076426,59.63594552818457,59.98626623645861,9056900
2020-10-13,59.79888916015625,60.890582495561496,59.29377370033192,60.890582495561496,10440300
2020-10-14,59.432273864746094,60.63803080113676,59.399691383133614,59.70112595548744,7057500
2020-10-15,59.88850784301758,60.05959383746715,58.161344226825534,58.511664943743696,10052100
2020-10-16,59.383384704589844,60.31214067777352,58.87826929882114,59.89664262166794,9305600
2020-10-19,58.07172775268555,59.75000524205888,57.99840784636926,59.56262800436723,8357100
2020-10-20,58.39760971069336,58.89457647150437,57.87620298060616,58.58499316790838,7753200
2020-10-21,57.73770523071289,58.316140623186975,57.62364789786778,57.949522439906126,9800600
2020-10-22,59.79888916015625,59.87220906373206,57.49329021873645,57.74584484081954,9810100
2020-10-23,59.12268829345703,60.58099980811553,58.51981295624533,60.23067909548072,8727200
2020-10-26,57.79472732543945,58.568688598263,57.22443451040199,58.43834003940097,9710900
2020-10-27,56.62971496582031,57.51773366861878,56.61341750915585,57.371087636931314,14251700
2020-10-28,54.4870491027832,55.46469131316644,54.03896852839169,55.14695930409786,15961900
2020-10-29,56.05128479003906,56.328279422558786,53.08578139796414,53.87603408138406,12292200
2020-10-30,56.62156677246094,57.11853353922731,55.46469596469534,56.94744753658524,17191600
2020-11-02,58.780513763427734,59.53818382000797,56.54009228829517,57.59919689259944,11475500
2020-11-03,58.44649124145508,59.71742561936685,57.8843532858132,59.60336828253176,8608000
2020-11-04,58.470924377441406,59.95367579865544,56.93929302205636,57.664374385330056,10925700
2020-11-05,58.77238082885742,59.44858243845149,58.46279747037731,58.57685482432576,10627700
2020-11-06,57.9658317565918,59.692989559153325,57.70512834022441,59.06567410015234,8366900
2020-11-09,64.68708801269531,68.65466731638371,63.758331848521024,65.17590606505144,24015200
2020-11-10,67.67704010009766,67.74221750648094,64.9396511885953,66.10467091114339,15039700
2020-11-11,67.18006134033203,68.83389888614936,66.64236337217248,68.51616685595087,11640600
2020-11-12,65.72174835205078,67.00082517364609,65.10258176148501,65.97430919765942,8920700
2020-11-13,67.64444732666016,67.9051507208469,66.01504955907818,66.11281566277042,10890300
2020-11-16,72.47561645507812,72.65485121514358,69.68934759131402,70.25963435910448,18980200
2020-11-17,71.95480346679688,72.35987814069198,70.12782681109393,71.42572453967558,14329000
2020-11-18,69.67313385009766,72.66574110630809,69.64833426543268,72.22759829158122,10583700
2020-11-19,70.8718490600586,71.0619834569831,68.66459091798693,69.06967191635731,8820200
2020-11-20,70.92143249511719,71.35130668121533,70.16914478554895,70.86356469492864,8294600
2020-11-23,75.2532730102539,75.70795311972806,71.72332434011699,72.29373375086374,13379300
2020-11-24,79.04776763916016,79.21310242099538,76.88184667725994,77.20425391682097,17257400
2020-11-25,76.1708984375,78.27068303755858,76.1708984375,78.27068303755858,10556600
2020-11-27,75.4847412109375,76.54289890657799,74.84819539022537,75.50127847268541,4627700
2020-11-30,72.07052612304688,75.10446392966104,71.83905492246076,74.41005032790271,14288400
2020-12-01,72.29373931884766,74.16205276651289,71.97960068718211,73.80657728275956,9913600
2020-12-02,74.29431915283203,75.4847434420545,72.00439398110116,72.13666685052452,10509600
2020-12-03,74.23644256591797,75.31939975094151,73.6329587080311,74.88125696027143,8249800
2020-12-04,77.11331939697266,77.25385459498223,75.16233865914398,75.41034714384608,10791100
2020-12-07,75.03006744384766,76.36929551833401,74.302579297591,75.90635310316515,9398400
2020-12-08,75.67488098144531,76.4354310277833,74.55885549714888,74.6828534232017,7627300
2020-12-09,74.76554107666016,76.89838779553037,73.88098663199146,76.22050500902836,11129400
2020-12-10,77.17119598388672,78.17148605367231,75.04661158785386,75.6831638277019,11992100
2020-12-11,76.42716979980469,77.11332115697216,75.25327640060692,76.49330623818375,9584500
2020-12-14,73.93885040283203,77.46053072438811,73.77350930106438,77.21252853241384,12198400
2020-12-15,73.8809814453125,74.79860404772208,73.38496445483963,73.92231198977322,11775300
2020-12-16,73.3188247680664,73.86443455652264,72.6244048561654,73.74043032506347,9892900
2020-12-17,73.08734893798828,74.02977094600861,72.37639811690393,74.02150231587038,11748900
2020-12-18,72.07880401611328,73.33536482667594,71.30998525416017,72.7318871629008,27427600
2020-12-21,71.16944885253906,71.78946382419625,69.05313310089377,69.73101588428756,11430500
2020-12-22,69.7392807006836,70.92971139940715,69.68968152394281,70.63210372472626,8585800
2020-12-23,70.83875274658203,71.64063948575277,70.26833716776655,70.26833716776655,7223100
2020-12-24,70.5411605834961,71.0371712222469,70.11128007135926,71.0371712222469,3335600
2020-12-28,70.1856918334961,71.61585608348507,69.9542206004656,70.77263854785714,8051900
2020-12-29,69.94593811035156,70.86356053599901,69.48299573601297,70.48328554177562,7670800
2020-12-30,70.5411605834961,71.57451870885922,69.88807749141252,69.94594529414815,7901800
2020-12-31,69.81367492675781,70.43368982417881,69.40860029310238,70.18568764948103,8350700
2021-01-04,70.02861022949219,71.0536996879483,69.35072757528646,70.39235429515482,9234900
2021-01-05,71.9217300415039,73.75697519652942,70.53289638152118,70.67343158168711,13414800
2021-01-06,74.23644256591797,75.04659172037141,72.59960068961418,73.57509091128442,13916800
2021-01-07,74.58365631103516,75.07966694476949,73.83136857596278,74.72419150095503,9286600
2021-01-08,75.29460906982422,76.41063460024037,74.77379253041047,76.12129558229805,11152100
2021-01-11,75.7244873046875,76.13783058288679,73.21962804793863,73.67430817680501,10635000
2021-01-12,77.16290283203125,77.64238244085898,75.81540631803246,76.60076215465368,10923900
2021-01-13,77.08851623535156,77.3117188155394,76.00555893707892,77.04717938744541,9723300
2021-01-14,78.94029235839844,79.62644366918742,77.53492782698358,77.65893206378311,13950200
2021-01-15,76.12956237792969,77.96480755255742,75.81542375530036,77.89040878948123,10244600
2021-01-19,78.13013458251953,78.56000874172942,77.12157615050324,77.29517954021013,9574800
2021-01-20,78.849365234375,78.99816907389908,77.95654850434876,78.53522659854337,8735400
2021-01-21,76.06341552734375,78.25413569396845,75.41033253082595,77.59278406766481,10393100
2021-01-22,75.83194732666016,76.07994946592065,74.26124188287656,74.73245288529996,7810600
2021-01-25,75.14580535888672,75.25327233510845,73.84790778462558,74.91433414418296,7689400
2021-01-26,73.87271118164062,76.80745097959525,73.79830611186617,76.22049797431,7827800
2021-01-27,72.91374969482422,74.69112700237014,71.71505674470505,72.35987123136876,10178500
2021-01-28,73.59164428710938,74.52580425694254,72.95509832894656,73.30230521521719,8155500
2021-01-29,70.4336929321289,72.2028016795976,70.20222170268336,71.78119607187233,14699800
2021-02-01,71.4339828491211,72.16973332292594,69.91287642311826,71.08676972883863,8073600
2021-02-02,71.97132873535156,73.05429240033749,71.53318587475204,72.75668473896464,9233100
2021-02-03,73.54203033447266,73.89750578200545,71.83078953056304,71.96306239807173,9256500
2021-02-04,73.57510375976562,74.11245128460322,72.70708034986505,73.99671567089888,7917600
2021-02-05,73.7900390625,74.79032897480089,73.2774911598087,74.35218613711973,8017300
2021-02-08,75.62529754638672,76.08824005228784,74.41006716127764,74.64153841422821,9886600
2021-02-09,75.19540405273438,75.45167485207959,74.24471330658102,75.31113965934948,7605500
2021-02-10,76.48502349853516,76.54289129466333,74.89778711291936,75.54260150038098,8778800
2021-02-11,76.0716781616211,76.41889123576686,74.46791086800764,76.361023441262,8572400
2021-02-12,76.50984191894531,76.65864574866166,75.51781428513041,75.66661811484677,7858300
2021-02-16,78.07758331298828,78.68959769718984,77.64163268033644,78.01051841307552,14006000
2021-02-17,80.4166488647461,81.08734909131013,78.9746478550234,79.99746282221143,14342300
2021-02-18,79.64535522460938,80.29928448620791,79.05849727093683,80.27413434480366,9030600
2021-02-19,80.3160400390625,80.80229093717358,79.3519109612422,79.75432593873211,8913900
2021-02-22,82.4874267578125,83.53539183644746,80.86936842054929,81.31370459048712,13178700
2021-02-23,83.52701568603516,83.97135830204327,81.15442734326726,83.81206554543147,14874000
2021-02-24,86.61223602294922,87.22425058632598,83.67793311670444,84.11389027325924,16116000
2021-02-25,85.807373046875,87.99552448179304,85.1702085349826,87.94522420852574,13219200
2021-02-26,83.83721923828125,84.72589171539991,81.83351021018811,84.08873345450498,14454100
2021-03-01,85.55587768554688,87.02302890036624,85.01093452650248,85.89960692981471,10439900
2021-03-02,85.8828353881836,86.61221498265085,85.27082097348061,85.42172819927922,10643500
2021-03-03,86.84697723388672,88.65786434171558,86.68769085782085,86.69607637117356,14958200
2021-03-04,87.60989379882812,90.19208167747786,86.46132159660655,87.6266584282576,22994200
2021-03-05,91.38255310058594,91.4915391640116,88.99319404647622,89.67227335757289,23638200
2021-03-08,92.0113296508789,92.58142288315432,90.5944788832523,92.1035510852375,18033600
2021-03-09,91.80174255371094,92.7994073734759,90.4435774845052,91.44124230427016,19010700
2021-03-10,93.36949920654297,93.90605681658398,91.96941299645441,92.3885990290659,17389900
2021-03-11,93.21859741210938,94.35878399896905,92.96708321937471,93.60424781703666,10989500
2021-03-12,93.52879333496094,94.48453705717114,92.8245638117626,93.595864640867,10930300
2021-03-15,92.43052673339844,93.82222753038836,91.29034013228697,93.5036420294394,10488000
2021-03-16,90.24237060546875,91.2819501986199,89.77288428525948,90.98852124848909,11698400
2021-03-17,90.5693359375,91.01367212218024,89.37046359191396,89.88187107895725,9168600
2021-03-18,87.29131317138672,90.15015896232836,86.94757750939569,89.71420824564947,13246600
2021-03-19,86.67090606689453,87.93684973865946,86.13434843043883,87.14039879599693,18491000
2021-03-22,85.96668243408203,87.60989110739537,85.77385402206971,86.40263314485006,12508500
2021-03-23,85.48880004882812,87.44220848526929,84.41568483458767,85.05284299537342,14781700
2021-03-24,87.77754211425781,88.6662207459866,86.27686192669836,86.34392682268486,11026800
2021-03-25,88.08775329589844,88.24704603628889,85.57263708142001,86.226566273781,11138200
2021-03-26,90.10823059082031,90.1585308669256,88.33087954527011,89.32015881839136,9820200
2021-03-29,89.63875579833984,90.15016336179436,88.6159406714308,89.2028050603859,7542300
2021-03-30,88.80876159667969,89.5632978066123,88.52371174125099,88.91774767289756,6284600
2021-03-31,87.85301208496094,89.05188442959788,87.69371934104264,88.49017666436269,8954400
2021-04-01,88.65784454345703,88.75006598092497,87.36675081517708,88.24704402872696,8515800
2021-04-05,87.61827850341797,88.72492952744891,87.33322863556872,88.64109358853047,8692700
2021-04-06,86.83858489990234,88.09614306795791,86.72959243172369,87.40029267986198,8125100
2021-04-07,87.3499755859375,87.66855462453047,86.57028941597409,86.74634675805997,7699300
2021-04-08,86.36909484863281,86.87212324848656,85.57264387598406,86.78828091766306,8283000
2021-04-09,86.28523254394531,86.92239696509984,85.59776785668669,86.45291075807538,7163700
2021-04-12,85.32949829101562,87.0733135279676,85.10314067292337,86.91402080647308,7845900
2021-04-13,85.71517181396484,86.01698631723325,84.91872078361739,85.14507846293255,6829900
2021-04-14,87.41705322265625,88.30573196935136,86.01697339608671,86.05889455823818,10194800
2021-04-15,86.70443725585938,87.41705223044694,86.2936367357771,87.19908009929297,7860500
2021-04-16,86.31880187988281,87.49252425185688,85.87446563247111,87.02303786157619,7459700
2021-04-19,86.5703125,87.04818438344947,85.69001915856946,86.57869161642621,7068700
2021-04-20,84.9522476196289,86.34394199908736,84.26478274383753,86.20980578726717,9783800
2021-04-21,86.1259765625,86.34394872321657,83.95458929788421,84.1138820583304,8264400
2021-04-22,84.63365936279297,86.24333862602856,84.56659445720635,86.24333862602856,9899400
2021-04-23,85.13668060302734,85.65646715823331,84.44083029611583,84.75940935886372,6756000
2021-04-26,85.11153411865234,86.0756633280974,84.89356197453347,84.90194109035001,5639700
2021-04-27,86.10081481933594,86.43616494913691,85.10315633842451,85.35466413857145,6898900
2021-04-28,88.21350860595703,88.75006620918438,86.66252158424449,86.80504329841743,8718400
2021-04-29,89.62198638916016,90.25076551762068,88.65785711293296,89.21956493258573,9740300
2021-04-30,86.41101837158203,88.35604152909727,86.32718243474307,88.0123122691759,13730000
2021-05-03,88.47340393066406,88.63269667150361,86.53676648686256,87.1739310539494,7938100
2021-05-04,88.95965576171875,89.29500584975634,87.90330522309517,88.83389867917079,8704300
2021-05-05,91.3490219116211,91.83527925761024,89.5549061555784,89.78126380490635,12872400
2021-05-06,91.39932250976562,91.4915439514403,90.05792844395845,91.34063671927004,9654900
2021-05-07,92.2376937866211,92.7826369199986,90.29267080929367,90.6196354100659,10273000
2021-05-10,91.8604507446289,94.82828939245634,91.81852957199156,93.42820921568084,13586500
2021-05-11,89.45431518554688,91.86883132323705,89.0435145801153,91.43287417781075,12754800
2021-05-12,90.01602935791016,92.34670315255256,89.47108612479596,89.70582932767037,11661900
2021-05-13,89.43753051757812,90.43519530352488,88.39795096690916,88.92612305556096,9706300
2021-05-14,91.776611328125,92.0700403366813,90.3765312042473,90.3765312042473,9124100
2021-05-17,92.90000915527344,92.9586949456652,91.35740758139178,91.45800813847971,12692900
2021-05-18,90.10800170898438,92.55206647341258,89.92978926023544,92.45023448816559,12759900
