Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2020-06-15,37.5615234375,38.05554347807574,35.657153067278834,36.135236585309435,27929300
2020-06-16,38.40614318847656,39.641194883462184,37.641208298114236,39.497769211571615,26203400
2020-06-17,37.155155181884766,38.35036709473493,37.13124887671263,38.24678121120522,19279400
2020-06-18,37.386226654052734,37.71292082367779,36.469899357383426,36.740814175438054,21478700
2020-06-19,36.63722229003906,38.45394310190827,36.63722229003906,38.422073099980096,48899900
2020-06-22,36.987823486328125,37.0037600100375,36.175082054217796,36.40615404905096,17565400
2020-06-23,37.2109260559082,37.62526648988605,37.05156388290431,37.37028822891209,18916600
2020-06-24,35.457950592041016,36.62128936511195,35.25874862242281,36.58144957910448,27626900
2020-06-25,35.991817474365234,36.04759683321839,34.81254194756355,35.09939332643612,19353600
2020-06-26,34.75676345825195,35.80854975539545,34.661147351124704,35.76074322162244,31518600
2020-06-29,35.31452941894531,35.521701195843406,34.693020167413486,34.90815868669325,17052100
2020-06-30,35.63325119018555,35.832453170381875,34.390229739511284,34.60536824287304,22153600
2020-07-01,34.82846450805664,36.15913497325785,34.79659146994375,35.44997659293718,17290100
2020-07-02,35.12328338623047,36.007737342493854,35.003761020464594,35.55355721591157,18216600
2020-07-06,35.370304107666016,35.920103533733645,34.93206034687983,35.59340935906674,22692000
2020-07-07,34.4539794921875,35.05955223889814,34.350393600398895,34.97987265418772,17407600
2020-07-08,34.374290466308594,35.0037694028684,34.135248717113186,34.3822602470442,18291400
2020-07-09,32.95597457885742,34.342418595284805,32.90019827012649,34.18305945009976,25882000
2020-07-10,33.983863830566406,34.03167036722454,32.74880894748655,32.76474547289974,18951000
2020-07-13,33.99182891845703,34.49381880599608,33.64920123770925,34.24680723349055,20028300
2020-07-14,35.11532211303711,35.21093820506192,33.6730987935843,33.88823728032571,21444100
2020-07-15,35.56154251098633,35.92807346787613,35.22688156457029,35.88026389279345,17332400
2020-07-16,35.282657623291016,35.70496793446687,34.89222340151756,35.30656393044748,14673700
2020-07-17,34.67708969116211,35.60935373105768,34.57350378464646,35.32250536156949,17958900
2020-07-20,33.86433792114258,34.66911261432345,33.84840139737113,34.43007083691396,18553900
2020-07-21,35.577476501464844,36.00775048823069,34.35039151799283,34.382264565777305,28821800
2020-07-22,34.74879837036133,35.179075432293224,34.55756310742002,35.179075432293224,21345400
2020-07-23,34.82050323486328,34.91611932463272,34.278673660201996,34.581461490649346,17934400
2020-07-24,34.60537338256836,35.394211639141126,34.4141381157614,34.963937608093005,16415300
2020-07-27,35.11532211303711,35.131258634971374,34.238834683717975,34.44600338970187,18547900
2020-07-28,34.700984954833984,35.25875111714572,34.62927211911418,34.98783629771322,19190500
2020-07-29,35.083457946777344,35.131267524677995,34.53366147903678,34.82847961047028,14143200
2020-07-30,33.36235046386719,34.4061700492219,33.3304804536099,34.36633025671429,29901100
2020-07-31,33.52967834472656,33.60138813869927,32.597411508528936,32.796613486224565,32116200
2020-08-03,33.6651496887207,33.864351757884734,33.04364020559529,33.50578742547301,23033600
2020-08-04,34.63724899291992,34.740831857161695,33.65717539712424,33.73685499109202,17724000
2020-08-05,34.940032958984375,35.30656698446926,34.685054617522816,35.17907781373847,17175100
2020-08-06,34.77269744873047,34.97986921192051,34.46194284352643,34.58146524841153,14434900
2020-08-07,34.61333084106445,34.67707692609504,34.111344099561414,34.44600192723011,18757900
2020-08-10,35.465919494628906,35.53763232964472,34.740824402616084,35.05158204740531,24367800
2020-08-11,35.832454681396484,36.98782378359103,35.64121943492819,36.25476192455501,28987500
2020-08-12,35.8243293762207,36.51497635287787,35.45056755590143,36.1249636143431,22503200
2020-08-13,34.94681167602539,35.645585927224936,34.87368406602668,35.34495157480661,17338700
